#OTU ID,1-1,1-2,1-3,1-4,1-7,1-8,2-1,2-2,3-1,3-2,4-1,6-2,c-1,c-3
JQ769927.1.1452,7,1,2,1,0,3,2,2,5,4,0,2,3,0
KX508820.1.1490,10,4,4,4,88,5,0,0,5,1,0,0,0,0
GQ389024.1.1455,3,2,2,0,3,1,0,0,1,1,2,0,1,3
JIAU01000005.170715.172177,21,3,4,5,5,9,4,8,11,8,1,3,2,5
EU193109.1.1441,5,0,1,6,3,5,0,1,6,7,1,2,5,17
EU135031.1.1336,2,1,0,0,1,1,2,1,2,6,0,0,4,1
JX079421.1.1538,27,17,49,69,30,58,121,112,125,107,90,59,299,1004
GQ129867.1.1450,317,42,17,83,56,64,19,5,59,17,7,32,0,5
CP024785.3456397.3457885,63,13,4,36,1,1,0,2,9,1,0,0,0,0
AJ344552.1.1452,29,3,4,57,7,0,291,493,675,421,247,277,0,159
KX809758.1.1426,20,32,20,25,17,8,21,0,14,22,1,6,0,8
EU370958.1.1468,16,3,1,4,1,1,1,1,6,1,0,5,0,0
AM697491.1.1468,9,2,0,1,7,0,0,0,11,0,19,0,0,0
JQ007761.1.1493,92,0,1,5,0,0,1,0,1,1,0,0,0,1
GU444059.1.1486,9,2,7,1,1,3,2,1,10,2,0,3,0,0
HM241115.1.1444,469,266,132,159,341,234,188,90,137,106,35,603,0,3
HQ397098.1.1461,13,9,6,9,4,4,0,1,2,0,0,0,7,1
AJ867648.1.1503,21,3,15,13,53,14,0,1,0,1,0,0,0,1
KF554196.1.1416,1,0,1,0,0,2,0,0,1,0,0,1,0,1
KM598263.1.1395,9,7,2,6,5,5,1,1,0,1,0,0,1,0
DQ357759.1.1423,2,1,0,0,0,0,0,0,1,0,2,1,0,0
AB696142.1.1411,18,3,6,2,10,10,0,0,2,0,0,0,5,1
JQ684272.1.1516,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JF144586.1.1335,23,3,5,1,5,6,1,1,15,1,2,2,1,1
AF062637.1.1480,26,2,4,26,3,1,1,0,2,0,3,0,0,0
DQ103618.1.1386,4,3,0,2,1,0,0,0,2,1,0,0,0,0
KC011149.1.1519,24,28,82,0,9,7,0,0,1,0,0,0,10,3
KC463675.1.1436,87,4,3,68,4,1,3,2,5,2,0,0,0,2
AY642577.1.1313,6,22,6,20,17,26,5,5,11,9,9,1,0,1
FR682736.1.1467,45,2,1,0,4,1,1,0,4,0,0,3,0,0
AF408278.1.1465,209,190,15,131,79,106,129,37,46,37,4,175,0,1
JQ627417.1.1349,7,6,6,1,1,12,1,0,1,1,1,6,0,0
HM640435.1.1328,4,0,1,2,0,0,1,0,0,1,1,0,2,0
JQ771992.1.1353,3,0,0,2,2,1,7,0,13,4,0,0,0,1
KX066866.1.1484,47,52,6,8,136,8,2,0,10,3,0,0,0,0
AB302183.1.1513,25,12,13,9,26,35,4,15,6,19,13,3,2,11
FR691430.1.1483,52,1,0,2,0,2,0,0,1,0,0,0,0,0
JN178380.1.1569,3,1,1,1,2,3,0,2,3,1,0,0,0,1
LPWI01001094.116972.118441,3,2,3,3,5,1,0,0,0,0,1,0,0,0
AP018198.14188.15678,148,61,24,435,13,11,13,18,15,11,1,0,0,20
FJ969487.1.1414,6,1,1,0,10,0,0,0,0,0,0,0,0,0
HM438319.1.1438,1,0,0,0,0,0,2,1,1,0,0,0,1,1
FN811265.1.1491,45,22,228,47,37,46,8,4,10,39,21,107,7,7
EU202878.1.1391,1,0,0,1,1,1,0,0,1,1,0,2,1,0
KC408602.1.1448,91,80,33,83,57,41,19,8,28,21,0,2,7,6
KF037881.1.1472,45,15,8,8,55,42,1,1,11,4,0,1,0,0
FJ595645.1.1312,30,3,3,5,3,9,6,0,13,3,7,12,0,0
AB681719.1.1412,35,2,2,4,3,7,12,8,17,7,0,0,0,1
EU704985.1.1240,2,5,0,2,2,3,0,0,1,1,0,0,0,0
KT880635.1.1395,1,0,0,0,0,1,0,0,1,0,0,0,0,0
AY647897.1.1461,203,179,40,45,162,110,321,88,235,179,17,57,2,5
JQ825206.1.1484,1,1,0,0,0,0,0,1,0,0,0,0,73,18
DQ298300.1.1378,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HM129740.1.1447,1,0,0,1,0,3,1,0,0,0,0,0,0,0
EU244045.1.1484,58,44,90,29,28,16,0,0,44,2,0,4,3,2
EF019135.1.1345,159,0,0,0,2,0,0,0,0,0,0,0,0,0
AF445698.1.1470,72,36,29,1,17,7,0,0,3,0,14,4,0,0
DQ532142.1.1438,139,50,24,29,28,38,8,5,47,6,2,18,0,3
KX508011.1.1492,50,8,3,7,111,5,0,1,7,0,0,1,1,0
DQ337080.1.1496,10,3,12,9,3,21,1,1,1,5,0,2,3,0
GBSL01042306.84.1550,34,37,46,33,38,30,5,4,14,16,25,7,1,4
HM270463.1.1356,6,36,55,13,14,9,6,0,7,28,1,5,0,11
HQ121123.1.1458,134,83,83,193,112,142,56,37,88,109,1,14,4,19
KU515371.1.1496,12,2,2,0,2,2,0,0,0,0,0,0,0,0
AM889135.1.1518,5,7,13,9,11,1,3,3,1,19,0,0,1,2
DQ248303.1.1452,34,18,22,27,23,38,17,22,16,25,2,16,1,4
KC358453.1.1228,242,49,22,35,41,46,29,16,95,32,38,11,0,3
MG098809.1.1522,20,3,0,0,2,1,0,0,3,0,0,0,0,0
KF840371.1.1484,9,7,14,5,9,2,0,2,19,23,0,0,7,0
KF924209.1.1428,5,0,0,0,0,0,0,0,2,0,0,0,0,0
JX272008.1.1516,110,18,112,19,29,25,0,9,91,27,2,0,8,1
KT875358.1.1483,138,0,1,4,0,0,0,0,1,2,0,0,0,0
AB637285.1.1482,11,3,3,4,4,0,0,0,1,0,0,0,0,0
JF733440.1.1456,1,0,1,0,0,1,0,0,0,1,0,1,0,0
FPLS01040505.13.1515,4,0,26,2,7,39,0,0,0,0,0,0,2,1
FJ516770.1.1486,1,0,0,0,0,0,0,0,0,0,0,0,1,0
JF116006.1.1333,226,61,19,33,35,32,28,12,54,10,8,69,1,0
AB374366.1.1500,14,11,85,10,51,7,0,0,63,14,39,121,1,1
FN811264.1.1482,29,2,2,0,5,2,0,0,1,0,36,0,0,0
GQ396950.1.1504,12,3,9,19,7,9,7,11,11,23,183,25,8,9
LT629749.3953802.3955326,17,21,19,15,15,19,0,0,0,1,0,2,0,0
KC541328.1.1531,11,0,0,1,1,0,0,0,1,0,0,0,0,1
KJ540795.1.1469,46,142,22,44,16,23,15,9,60,37,0,0,9,1
GQ327467.1.1370,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ871433.1.1454,39,32,21,55,61,17,10,5,9,9,0,2,0,3
JQ769754.1.1531,151,36,24,18,53,70,7,7,221,7,267,11,0,3
KF037782.1.1455,7,2,13,17,9,10,20,6,17,8,36,2,0,1
KC479802.1.1492,3,1,10,2,0,5,1,0,0,3,0,3,1,2
KJ461520.1.1440,43,47,26,2,6,11,0,0,3,1,0,0,1,0
KF037753.1.1454,7,0,7,47,15,22,31,13,45,8,1,0,0,0
KF037934.1.1531,30,171,211,37,58,58,1,0,254,58,0,0,1,6
JN429096.1.1391,7,0,2,0,1,0,0,0,2,1,0,0,0,0
KX129819.1.1441,43,34,6,14,29,9,2,0,5,0,2,19,0,0
JF417774.1.1458,69,105,14,77,36,21,1,0,2,1,0,1,10,0
FPLS01057049.12.1477,85,15,42,11,23,17,9,4,31,17,1,10,21,8
HM241096.1.1477,3,0,6,0,2,0,0,0,0,0,0,0,0,3
EU801403.1.1483,1,1,0,1,0,0,0,0,0,0,0,0,0,0
KC554512.1.1513,8,21,0,16,1,9,0,0,0,1,0,0,3,0
HF544322.1.1424,25,2,9,12,14,4,3,1,12,4,2,1,0,0
JQ923935.1.1515,39,6,0,0,2,0,3,0,2,0,0,0,1,0
JQ978596.1.1485,40,30,93,9,39,93,80,21,53,32,31,9,8,40
KJ540692.1.1386,106,15,12,13,17,17,97,58,68,89,9,5,1,2
KF986570.1.1378,2,0,0,0,0,0,0,0,0,0,0,0,0,0
HQ120215.1.1500,34,14,5,9,88,6,0,0,9,3,0,0,0,0
GCZP01012216.113.1525,168,13,693,152,139,25,4,2,2,3,0,0,3,0
KC442582.1.1441,63,0,1,0,7,0,0,0,1,0,0,0,1,0
HM240902.1.1311,2,1,2,4,1,2,12,9,5,11,44,4,0,0
HQ121243.1.1504,41,8,6,0,13,14,0,0,2,6,0,0,1,0
KU515375.1.1490,21,3,1,0,3,2,0,1,2,1,0,0,0,0
FJ479203.1.1462,17,7,43,27,17,52,8,29,32,44,20,2,53,43
EF174229.1.1481,81,1,0,1,0,0,0,0,0,0,0,0,1,0
KX508070.1.1492,2,6,3,0,1,1,0,0,2,0,0,0,0,0
JN178843.1.1492,60,19,20,6,16,21,6,6,22,5,8,2,0,1
KF723715.1.1393,11,3,2,13,3,10,5,2,68,15,1,10,0,1
KR011027.1.1487,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KF037475.1.1472,83,50,71,7,26,55,6,7,25,29,129,153,1,0
HQ910279.1.1450,5,6,6,4,4,5,1,1,7,1,0,1,1,1
FN421827.1.1395,50,1,70,4,169,176,51,0,105,15,272,412,1,1
JF449948.1.1494,20,14,6,12,8,13,24,17,26,31,21,2,103,20
HM241038.1.1352,55,26,15,10,17,33,25,7,7,13,137,21,2,1
JF153060.1.1355,10,0,1,1,0,19,0,0,7,0,0,0,0,0
FJ478921.1.1459,5,7,19,12,9,29,2,5,16,30,1,0,30,35
JF810595.1.5372,81,38,563,540,857,63,7,10,6,12,0,1,1,3
KY190482.1.1409,6,2,5,0,10,10,2,1,9,6,1,11,0,0
JX095797.1.1248,2,0,3,0,0,0,0,0,0,0,0,0,1,0
JX489912.1.1468,91,36,68,12,19,70,68,99,85,137,19,17,8,36
FM873242.1.1466,342,36,10,36,42,37,25,12,98,10,13,154,1,3
JQ977198.1.1407,14,10,4,9,4,2,3,0,3,0,0,1,0,0
HG917267.1.1456,40,49,12,38,29,16,0,0,5,1,0,0,1,1
JN417540.1.1513,8,3,1,2,1,4,0,0,1,0,1,0,0,0
GBEF01033143.387.1853,6,0,5,3,5,1,0,2,0,2,0,0,0,0
JQ450787.1.1351,8,2,14,41,17,5,0,2,3,3,1,0,0,0
CP001867.4146321.4147831,6,7,2,11,3,1,0,0,0,0,0,0,1,1
X71837.1.1695,1,0,0,0,0,0,0,0,1,0,0,0,0,0
JF167034.1.1289,353,5,3,3,12,26,11,5,182,11,124,87,0,1
HQ327169.1.1495,61,6,1,2,0,4,0,0,1,0,0,0,0,0
KY924849.1.1458,95,51,47,19,53,38,72,20,31,9,23,239,0,2
KC331497.1.1498,1,0,0,1,0,0,0,0,0,0,0,0,6,3
JN087918.1.1485,1,0,0,0,0,0,0,0,1,0,0,1,0,0
JF429267.1.1494,1,0,2,0,0,3,0,0,0,1,0,0,1,0
KU515048.1.1496,2,0,1,1,0,0,0,0,0,0,0,0,0,0
HQ674883.1.1499,21,22,101,23,20,14,11,12,7,48,3,57,0,2
LN561113.1.1351,129,53,54,29,20,18,36,12,53,23,6,6,3,0
JF417792.1.1426,153,124,53,79,61,48,7,0,32,7,1,11,0,1
KC554572.1.1513,1,1,6,0,1,1,0,0,0,0,0,0,4,0
JQ712907.1.1481,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JN023233.1.1507,11,6,6,4,5,1,0,0,0,0,0,0,2,0
KF494554.1.1494,4,37,34,16,5,47,2,0,3,0,0,0,0,0
EF516968.1.1482,1,0,1,0,1,0,0,0,0,0,0,0,0,0
JX978785.1.1419,1,0,1,0,0,4,0,1,0,0,0,0,0,0
KC620940.1.1522,36,2,0,2,2,1,0,0,2,0,0,0,0,0
GQ095375.1.1372,2,0,0,0,0,2,0,0,0,0,0,0,0,0
FPLS01015888.11.1506,174,45,14,25,53,55,13,8,53,13,88,9,2,5
JQ769705.1.1482,21,2,1,0,30,1,0,0,32,0,0,0,0,0
HQ674811.1.1483,1,1,0,0,0,1,0,0,0,0,4,3,0,0
MG641919.1.1484,37,5,26,920,67,30,3269,1292,996,137,0,0,1,11
KC255255.1.1455,2,0,0,0,1,0,0,1,0,0,0,1,0,0
KF494547.1.1454,18,85,65,36,30,39,43,43,48,76,13,54,4,23
JQ712896.1.1432,156,39,4,13,11,19,8,4,57,5,5,9,0,2
DQ248230.1.1452,16,37,29,57,21,40,56,81,50,129,9,92,1,18
EU979052.1.1473,7,2,2,3,3,2,0,1,1,5,1,0,6,19
JN989301.1.1434,38,35,22,48,27,19,15,5,18,15,0,0,2,1
FR675957.1.1392,13,15,39,29,25,47,31,52,24,72,17,36,2,26
KC011166.1.1469,5,2,12,6,6,12,4,2,11,11,0,0,2,4
HQ754060.1.1422,12,5,1,6,5,4,1,1,1,0,0,3,0,1
HM445518.1.1331,2,0,0,0,0,0,0,0,0,1,0,0,1,7
AB088375.1.1446,35,10,3,9,0,0,1,0,1,0,0,0,0,0
JF145730.1.1376,7,0,8,0,1,4,0,0,2,0,0,0,0,0
FPLP01005491.16.1523,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JX458438.1.1507,95,4,3,3,6,12,3,0,12,4,1,9,0,0
GU195651.1.1373,14,27,6,18,21,8,1,0,24,4,0,2,2,9
EU132239.1.1365,4,1,2,1,1,2,1,0,1,1,2,0,20,6
HM344075.1.1342,179,4,15,3,5,8,23,23,23,4,503,23,0,0
HM277803.1.1370,64,3,10,58,76,12,67,13,17,51,10,64,1,29
HM335998.1.1334,5,1,12,0,12,14,2,2,186,0,255,29,1,0
EF451621.1.1217,5,0,0,1,0,0,1,0,0,2,1,2,0,0
KX239220.1.1497,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AB006165.1.1469,1,3,7,5,11,4,0,3,4,5,2,2,4,1
AB047502.1.1471,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JN023691.1.1487,1,0,0,0,0,1,0,0,1,0,0,0,0,0
DQ520824.1.1402,12,12,5,14,8,9,4,0,3,1,0,2,1,1
KF037752.1.1497,4,2,5,1,1,5,1,0,2,1,0,0,1,0
AB695747.1.1409,55,46,40,23,22,39,7,5,12,18,0,4,2,6
JN409061.1.1445,5,1,30,2,5,28,0,0,0,0,0,0,25,0
JQ978555.1.1497,3,7,33,9,11,10,1,5,6,1,0,0,52,66
HQ327125.1.1490,84,59,9,15,112,8,0,0,7,5,0,1,0,6
AP018268.2791897.2793381,39,31,44,367,105,109,73,44,305,68,0,0,0,4
CP030983.73696059.73697512,4,0,2,10,12,7,2,0,2,8,0,0,0,0
JX523805.1.1206,11,12,4,5,11,9,2,0,7,3,0,9,1,0
KF182265.1.1446,9,4,1,1,0,9,2,2,7,3,1,4,3,1
KY427435.1.1267,3,0,0,0,0,0,0,0,0,0,0,0,0,0
DQ629535.1.1262,24,7,54,24,40,22,1,4,0,2,0,5,0,0
FPLS01035294.8.1469,39,11,10,0,4,4,0,1,0,0,0,0,0,0
JN367261.1.1403,6,2,13,2,7,4,0,0,0,0,0,0,0,0
KX508728.1.1430,108,26,7,24,26,16,0,0,28,2,1,8,0,0
EU466431.1.1385,12,0,0,0,0,1,0,0,1,1,0,0,1,0
FPLS01023276.16.1261,3,0,1,0,0,1,0,1,0,0,0,0,0,0
JX222374.1.1497,2,0,0,0,1,0,0,0,0,0,0,0,0,0
HQ327268.1.1502,12,1,0,0,0,1,0,0,0,1,0,0,0,0
KU515151.1.1432,34,11,2,7,2,5,1,0,13,1,4,1,0,0
FJ595620.1.1350,36,4,1,6,5,7,3,1,8,3,3,23,0,1
LC026814.1.1391,339,379,96,164,83,143,9,5,35,13,2,30,2,3
DQ532234.1.1474,106,4,3,5,2,9,1,0,48,6,3,3,0,0
JF118215.1.1330,551,2,5,8,1,9,1,1,20,2,1,6,0,0
JX186579.1.1471,421,267,1500,2050,3108,331,21,100,31,46,1,4,0,6
JF211051.1.1312,3,0,0,0,0,0,0,0,0,0,0,0,0,0
CP024785.5020345.5021833,41,28,7,95,13,11,1,1,3,9,0,0,0,0
KT950746.1.1404,7,0,2,0,0,0,0,1,0,0,0,0,0,0
MF094136.1.1411,6,2,7,6,4,2,2,2,5,1,1,6,0,0
EF682985.1.1446,10,3,2,5,9,6,0,0,0,1,0,0,0,1
FM209361.1.1495,16,14,3,7,7,13,8,0,3,0,2,4,1,0
KX771349.1.1352,13,1,0,0,1,1,0,0,0,1,0,0,0,0
EU328094.1.1477,1,0,0,0,1,1,0,0,0,1,2,1,0,0
JN607157.1.1374,41,10,40,184,17,83,6,0,40,8,0,2,0,0
KC554398.1.1512,21,16,10,15,12,6,4,0,4,2,0,8,0,0
KM111545.121707.123202,346,79,400,652,1039,114,2,29,10,70,0,0,1,0
EU979029.1.1468,10,11,4,15,9,4,0,0,3,0,0,0,3,0
HQ120184.1.1495,13,1,39,7,9,10,0,0,0,3,3,1,20,7
LN561307.1.1371,1,0,0,0,0,0,0,0,0,0,0,0,0,2
KF037923.1.1460,14,1,2,70,3,2,418,168,180,2706,115,299,0,34
AB695737.1.1409,37,8,3,70,13,59,241,68,68,62,162,492,2,31
FJ748819.1.1427,1,0,1,0,0,0,0,0,0,0,0,0,0,0
EF683034.1.1518,5,6,2,8,3,26,5,3,17,10,2,9,36,33
KX753045.1.1475,6,10,2,7,5,3,2,0,1,4,1,0,2,4
MH447517.1.1435,8,2,8,15,11,0,0,1,3,7,0,3,1,0
EU440691.1.1423,22,14,1,13,5,6,0,0,1,0,0,0,2,0
JQ311858.1.1440,4,0,1,0,0,1,0,0,1,1,0,0,1,0
ATYL01000002.1959572.1961036,6,3,3,1,1,5,0,0,4,1,0,1,0,0
JF178819.1.1368,11,12,8,3,17,26,8,1,11,4,0,0,6,1
GBEG01042061.31.1410,37,13,42,45,41,19,3,3,4,8,3,7,0,0
JN437749.1.1355,1,1,2,1,0,0,8,1,3,1,2,0,0,0
FJ595634.1.1297,20,5,6,22,9,13,16,30,35,85,107,22,0,14
GDHD01010046.119.1617,22,20,58,55,73,32,2,10,2,11,1,3,0,0
KJ473428.1.1472,4,4,1,0,15,0,0,0,1,0,0,0,0,0
AP018326.5898931.5900416,129,3,2,33,2,2,1,0,5,1,0,0,0,0
KF712725.1.1494,2,0,1,0,0,2,0,1,3,0,0,0,0,0
HQ910345.1.1434,98,24,8,14,14,15,13,13,39,9,2,5,0,1
KX771431.1.1348,8,4,7,4,6,4,11,5,43,21,114,3,2,9
JQ977259.1.1446,3,0,0,0,1,1,0,0,0,0,0,0,0,0
HQ327211.1.1496,73,4,3,6,1,3,0,0,1,1,0,0,0,0
JF172278.1.1360,1,1,0,0,0,0,0,0,0,0,27,52,1,0
HM289313.1.1341,12,14,6,13,5,11,26,16,35,17,20,1,31,22
KF095072.1.1327,4,0,0,1,2,4,11,1,6,7,0,16,0,0
JN082679.1.1478,2,0,4,1,0,2,1,1,1,0,0,2,0,0
HG764503.1.1457,21,3,20,34,16,17,23,27,48,63,6,5,35,110
JX079284.1.1479,9,9,8,18,10,9,2,1,7,5,0,3,0,1
KF037326.1.1488,4,4,1,11,5,5,0,0,0,0,1,0,7,3
HQ857717.1.1416,4,0,0,1,0,0,0,1,1,1,0,0,0,0
LC026861.1.1390,38,30,7,24,11,16,8,1,12,11,2,5,1,0
KF037682.1.1495,55,11,30,18,2,13,6,0,8,3,1,20,2,0
KT880250.1.1484,2,0,0,1,0,0,0,0,0,0,0,0,1,0
GQ274105.1.1456,5,0,0,0,0,0,0,0,0,0,0,0,0,0
KF999957.1.1436,36,9,13,6,6,9,4,4,36,44,0,0,0,1
MG561399.1.1351,1,0,1,2,0,0,0,0,2,0,0,0,0,0
EU132063.1.1386,3,1,3,1,3,6,0,0,2,4,0,1,10,1
HM224430.1.1411,25,14,1,8,4,4,11,2,77,0,0,1,0,0
KY939564.1.1451,10,9,3,7,3,2,1,0,2,4,0,0,0,0
FPLS01015639.11.1489,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KC331247.1.1448,71,72,73,102,37,53,24,12,21,27,0,2,4,0
AY835922.1.1477,2,0,1,0,0,0,0,0,0,0,0,0,0,0
KJ540836.1.1407,5,28,39,15,36,63,3,0,9,10,1,0,2,0
JQ684247.1.1489,102,15,23,36,14,14,0,0,11,20,0,3,0,2
AB637040.1.1488,15,24,39,12,14,42,0,1,30,0,0,0,3,0
KF085051.1.1284,67,57,20,24,24,35,9,4,19,6,2,13,1,0
AM696939.1.1451,150,8,4,7,5,30,4,1,109,6,2,10,1,0
JN377653.1.1410,10,5,0,0,0,5,0,0,2,2,0,0,0,0
KM462861.7542.9084,106,77,34,2894,1970,71,1703,121,78,32,2,7,1,13
EU800641.1.1484,1,0,0,0,0,1,0,0,0,0,0,0,0,0
AF062638.1.1481,32,7,0,5,0,2,0,1,1,1,1,0,0,0
LC148305.1.1438,7,0,1,0,13,2,0,0,18,0,1,0,0,0
HQ729811.1.1509,2,0,0,2,1,10,0,0,1,1,0,0,17,4
AB637021.1.1464,46,156,22,4,15,20,5,2,10,7,112,37,1,0
KM244722.1.1459,10,2,7,3,0,2,0,0,0,0,0,0,1,0
EF032764.1.1445,2,0,1,0,0,2,0,0,0,0,0,0,0,0
KC011125.1.1493,6,4,6,1,15,0,1,1,5,1,1,0,0,0
FR667400.1.1377,4,1,2,2,3,0,4,0,0,2,0,7,0,0
HM273257.1.1284,18,3,3,3,2,3,3,0,9,5,2,2,0,0
GBEG01042063.31.1486,38,6,24,39,27,21,5,9,11,6,17,4,0,0
HQ674882.1.1506,3,2,11,4,2,10,0,0,0,2,11,8,12,1
KJ950442.1.1451,49,28,27,56,31,51,13,14,21,35,1,5,2,2
EU022741.1.1483,102,0,0,18,1,1,0,1,3,0,1,0,0,0
JF168907.1.1331,165,102,96,246,124,99,505,50,128,287,6,126,1,0
HG529068.1.1265,1,0,2,1,0,0,0,0,1,0,0,0,0,0
KF066928.1.1306,14,6,3,1,3,36,0,0,0,0,0,0,2,0
KJ081632.1.1523,42,28,21,3,4,6,1,0,0,0,0,0,0,0
KX771470.1.1374,7,0,4,0,2,4,0,0,0,4,0,1,3,1
DQ298340.1.1346,7,7,1,7,5,6,3,0,2,4,0,0,0,0
FJ595642.1.1311,100,27,19,110,33,26,124,58,171,216,424,93,0,6
JQ579647.1.1384,23,1,3,7,2,3,0,1,22,0,0,3,0,0
AB637073.1.1470,20,8,49,19,27,54,4,7,15,11,0,1,29,3
EF654065.1.1463,50,17,250,2889,33,49,2040,1181,1603,306,4,0,1,15
FJ203568.1.1383,2,0,0,0,0,0,0,0,0,0,0,0,0,0
JN975055.1.1459,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AY923083.1.1227,14,20,4,10,10,7,0,0,1,2,0,1,1,0
EU133530.1.1320,1,1,3,0,0,3,0,0,2,0,0,0,4,1
JQ977399.1.1429,20,1,4,12,3,6,2,0,1,2,0,0,0,0
GCZP01012240.1.1384,34,7,129,60,54,10,1,5,5,6,1,2,0,0
JQ769589.1.1493,37,16,31,10,7,16,0,1,0,0,0,0,0,0
HM438345.1.1441,63,3,5,0,2,3,5,5,10,24,0,2,2,3
HG764510.1.1491,2,1,1,0,0,0,0,0,0,0,0,0,0,0
AB696245.1.1444,35,90,42,4,8,8,9,4,7,1,1,4,1,3
EU178143.1.1481,26,19,2,77,6,2,0,0,1,0,0,0,0,0
EF636835.1.1538,2,0,1,1,0,1,0,0,2,0,1,0,0,0
EF019385.1.1338,1,1,1,0,0,0,0,0,0,2,0,0,2,1
KU515437.1.1493,1,0,1,0,12,7,0,0,0,1,0,0,1,0
EU155013.1.1444,9,5,5,23,7,10,26,5,72,26,1,15,0,1
HQ218506.1.1450,4,2,0,1,3,3,0,1,9,1,0,5,0,0
EU155016.1.1468,58,8,7,67,13,10,39,5,136,40,2,140,0,0
KX771471.1.1356,13,3,7,5,5,8,3,3,10,5,2,12,0,0
JN020181.1.1383,5,7,2,38,3,5,7,1,3,8,0,0,0,0
KY386432.1.1477,24,15,8,75,9,10,87,15,52,211,11,23,0,2
JQ769532.1.1450,27,0,5,0,2,1,0,0,1,0,0,0,2,1
FPLL01001825.11.1521,26,44,90,31,31,55,3,0,8,3,0,2,4,1
KR137573.1.1414,48,0,0,4,1,0,0,0,1,0,0,0,0,0
FJ905675.1.1337,1,0,0,0,1,0,0,0,0,0,0,0,1,0
HQ910267.1.1478,17,9,19,53,8,9,3,17,22,29,30,1,19,29
HM366478.1.1493,8,172,276,23,14,34,4,0,2,10,4,23,3,2
EF516076.1.1398,18,4,5,20,7,7,11,3,12,11,14,2,0,1
DQ768106.1.1491,79,238,30,95,163,20,3,2,145,0,1,0,1,0
KF037877.1.1453,39,9,14,17,14,30,10,8,23,13,4,13,1,4
DQ906916.1.1413,75,10,10,65,17,27,23,6,140,2,0,2,0,0
KY508609.1.1458,5,5,2,30,1,3,3,0,2,0,1,1,0,0
KM263160.1.1349,72,15,37,39,26,106,66,100,90,117,29,49,4,5
JF703445.1.1421,1,0,0,1,0,2,0,0,0,0,0,0,2,62
GQ472358.1.1498,4,3,6,2,0,2,0,0,1,0,0,0,0,0
FPLS01033385.11.1508,16,2,0,3,2,5,0,0,0,0,3,8,1,1
KC554521.1.1512,16,1,3,0,4,9,0,1,0,0,0,0,0,0
JX221827.1.1498,10,1,5,2,0,10,1,0,1,4,3,1,1,0
KY283059.1.1392,66,0,1,3,0,1,0,0,1,0,1,0,0,0
HQ641379.1.1473,98,165,19,31,32,28,13,3,9,7,0,8,0,1
KC358639.1.1261,20,6,1,0,11,10,0,1,3,1,0,0,0,0
EU861944.1.1493,3,2,1,0,5,2,0,0,2,0,0,0,0,0
FM872854.1.1487,4,1,0,1,0,2,0,0,0,0,0,0,0,0
FM209321.1.1500,4,0,0,0,1,1,0,0,0,2,0,0,3,3
EU338486.1.1354,12,1,0,2,0,1,0,0,1,1,2,1,0,0
FJ479058.1.1519,3,0,1,0,0,0,0,0,1,0,0,0,0,0
JQ627529.1.1337,79,68,21,21,43,59,2,0,13,0,0,14,0,0
JN178309.1.1510,14,6,3,5,0,5,6,2,12,10,0,1,0,2
FJ772064.1.1415,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LC026904.1.1435,19,16,9,116,16,17,34,10,167,53,1,51,0,3
FPLS01006987.9.1516,81,11,1,11,10,6,0,0,5,0,0,0,0,0
KJ734933.1.1464,1,0,0,1,0,1,0,1,0,1,0,0,1,0
HM224431.1.1422,32,13,35,265,30,18,17,29,9,18,15,0,0,0
KF975566.1.1506,28,4,53,7,20,45,17,22,40,14,17,65,6,2
HM366511.1.1448,7,7,4,29,19,14,10,3,7,37,0,17,1,1
FR682720.1.1467,29,2,1,4,3,4,2,0,14,3,1,17,0,1
GQ350757.1.1356,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JN037901.1.1485,76,60,20,45,114,17,1,1,3,0,4,0,33,6
AJ863256.1.1454,4,6,11,1,1,19,0,0,2,1,0,0,0,2
KJ540689.2.1406,15,10,34,9,10,16,0,1,2,4,1,2,8,0
JN377672.1.1427,36,90,42,24,43,58,1,1,10,2,1,1,1,3
KC854943.1.1443,9,2,5,2,2,4,1,1,4,1,2,4,0,1
EF612323.1.1365,54,2,4,2,6,3,2,5,0,3,0,1,0,0
KP054162.1.1451,1,0,2,0,0,1,0,0,1,0,0,0,0,0
LN563236.1.1356,4,1,13,1,2,2,0,0,2,2,0,0,11,5
EU029131.1.1397,15,16,1,14,3,4,0,0,1,2,0,2,0,0
JX441538.1.1420,21,5,1,4,1,7,2,2,10,2,4,6,0,0
FPLS01014135.9.1503,13,2,0,5,2,3,3,2,3,1,0,0,0,0
JF266528.1.1327,12,8,11,1,4,8,6,3,15,1,0,0,0,0
GU305771.1.1242,1,0,0,0,0,0,0,0,0,0,0,0,1,0
GQ264487.1.1476,4,10,18,4,9,54,0,0,0,0,0,0,6,3
